0.2252844, 0.760439, 1.369147, 1.849918
0.2482073, 0.8349032, 1.51024, 2.005905
0.2657098, 0.8930363, 1.588416, 2.156895
0.278028, 0.9265907, 1.650628, 2.220547
0.2835741, 0.9390771, 1.674273, 2.282224
0.2829969, 0.9357306, 1.677474, 2.282605
0.2768168, 0.9107339, 1.650861, 2.243901
0.2650767, 0.8713804, 1.57177, 2.144759
0.2470986, 0.8117806, 1.458697, 2.00837
0.2251371, 0.7390715, 1.330967, 1.811528
0.1974593, 0.6482224, 1.168002, 1.567881
0.1653836, 0.5486951, 0.9786353, 1.314824
0.1304732, 0.4273929, 0.7677339, 1.032591
0.09311458, 0.3043349, 0.5393013, 0.7309024
0.05399428, 0.1723253, 0.3064369, 0.4167517
0.01399144, 0.03800707, 0.06496051, 0.08583867
-0.02622136, -0.09790698, -0.1789454, -0.2503065
-0.06597131, -0.2347909, -0.4169679, -0.5697016
-0.1042548, -0.3632135, -0.6549327, -0.9137594
-0.1401988, -0.4826255, -0.8610655, -1.215606
-0.1733852, -0.5960615, -1.072516, -1.550974
-0.2030343, -0.6982533, -1.259561, -1.788079
-0.2273583, -0.7900259, -1.404378, -2.06773
-0.2476204, -0.8658763, -1.543886, -2.290289
-0.2630205, -0.9180927, -1.654678, -2.410294
-0.2728162, -0.9492926, -1.709301, -2.592941
-0.2775692, -0.9578611, -1.739945, -2.672968
-0.2758653, -0.9508551, -1.718385, -2.695078
-0.268124, -0.9219572, -1.675987, -2.594766
-0.2538943, -0.8755867, -1.599416, -2.481724
-0.2373861, -0.8066894, -1.477404, -2.283668
-0.2133559, -0.7361502, -1.327716, -2.034804
-0.1868317, -0.6345536, -1.150984, -1.69931
-0.1552202, -0.5308858, -0.9407886, -1.393991
-0.1215129, -0.404428, -0.7158148, -1.058996
-0.08461472, -0.2757397, -0.4924133, -0.7062544
-0.04634722, -0.1422296, -0.2518084, -0.3649531
-0.007589574, -0.008556887, -0.01182508, -0.01435589
0.03174546, 0.1258775, 0.2299119, 0.3263613
0.07036664, 0.2574667, 0.461885, 0.6402939
0.1069151, 0.3807934, 0.6797531, 0.9480265
0.1421313, 0.4915161, 0.8949046, 1.22199
0.1733549, 0.5966796, 1.080227, 1.481037
0.2019809, 0.6907548, 1.234778, 1.681925
0.2254572, 0.7759725, 1.392121, 1.879462
0.2446486, 0.8439571, 1.508682, 2.029788
0.2591289, 0.8863881, 1.570894, 2.155792
0.2673649, 0.9137907, 1.60312, 2.183917
0.2703648, 0.9055812, 1.625979, 2.19488
0.2677912, 0.9007708, 1.599699, 2.155645
0.2601517, 0.8662364, 1.550166, 2.079016
0.2463263, 0.8200874, 1.463913, 2.006509
0.2281034, 0.7598028, 1.355412, 1.833111
0.2035675, 0.675501, 1.213802, 1.655555
